id,week,strtyear,strtmnth,fruitveg,age_ref,educ_ref,gender_ref,fam_size,state
391639,1,2018,4,4.038980007171631,50,15,2,2,25
391639,2,2018,4,9.042060136795044,50,15,2,2,25
391642,1,2018,4,2.430000066757202,77,12,2,1,37
391642,2,2018,4,0,77,12,2,1,37
391644,1,2018,4,15.48999977111816,51,16,2,2,6
391644,2,2018,4,29.10000038146973,51,16,2,2,6
391645,1,2018,4,24.25049018859863,24,12,1,2,37
391645,2,2018,4,8.079999923706055,24,12,1,2,37
391649,1,2018,4,1.440000057220459,77,12,2,2,45
391649,2,2018,4,0,77,12,2,2,45
391650,1,2018,4,6.49999988079071,71,15,1,2,25
391650,2,2018,5,24.06999969482422,71,15,1,2,25
391654,1,2018,4,19.22105979919434,52,15,1,2,28
391654,2,2018,4,13.7000002861023,52,15,1,2,28
391655,1,2018,4,21.56999969482422,57,16,1,4,34
391655,2,2018,4,35.60000038146973,57,16,1,4,34
391656,1,2018,4,16.44000005722046,34,14,2,3,12
391656,2,2018,4,61.07000160217285,34,14,2,3,12
391658,1,2018,4,1.449999988079071,43,12,1,2,
391658,2,2018,4,5.099999904632568,43,12,1,2,
391660,1,2018,4,8.119999885559082,68,11,1,1,
391660,2,2018,4,0,68,11,1,1,
391661,1,2018,4,12,27,12,1,1,31
391661,2,2018,4,7.699999809265137,27,12,1,1,31
391663,1,2018,4,25.6700005531311,43,16,1,5,49
391663,2,2018,4,1.580000042915344,43,16,1,5,49
391667,1,2018,4,52.57999992370606,41,15,2,4,6
391667,2,2018,4,43.23000001907349,41,15,2,4,6
391669,1,2018,4,4.25000011920929,88,10,2,1,48
391669,2,2018,4,0,88,10,2,1,48
391671,1,2018,4,0,78,12,2,1,
391671,2,2018,4,22.13504028320313,78,12,2,1,
391672,1,2018,4,0,66,13,1,2,48
391672,2,2018,4,0,66,13,1,2,48
391675,1,2018,4,0,47,14,1,4,1
391675,2,2018,5,3.754930019378662,47,14,1,4,1
391676,1,2018,4,4.980000019073486,68,13,1,2,42
391676,2,2018,4,9.78000020980835,68,13,1,2,42
391677,1,2018,4,5.170000076293945,40,12,2,3,17
391677,2,2018,4,7.790000200271606,40,12,2,3,17
391681,1,2018,4,49.46000099182129,64,15,2,2,25
391681,2,2018,5,84.8700008392334,64,15,2,2,25
391686,1,2018,4,8.699999928474426,71,13,2,2,53
391686,2,2018,4,5.619999885559082,71,13,2,2,53
391687,1,2018,4,14.76999998092651,51,14,2,2,
391687,2,2018,4,30.17999982833862,51,14,2,2,
391688,1,2018,4,4.989999771118164,63,13,1,1,
391688,2,2018,4,0,63,13,1,1,
391691,1,2018,4,5.170000076293945,69,12,1,2,34
391691,2,2018,4,2.480000019073486,69,12,1,2,34
391692,1,2018,4,5.669999957084656,74,12,1,2,25
391692,2,2018,4,0,74,12,1,2,25
391693,1,2018,4,5,66,13,1,1,32
391693,2,2018,4,15,66,13,1,1,32
391694,1,2018,4,1.120000004768372,52,13,2,4,39
391694,2,2018,5,1.480000019073486,52,13,2,4,39
391699,1,2018,4,9.110000133514404,43,15,1,2,55
391699,2,2018,4,6.339999914169312,43,15,1,2,55
391700,1,2018,4,2.75,36,12,2,4,42
391700,2,2018,4,6.819999933242798,36,12,2,4,42
391703,1,2018,4,34.89999961853027,52,13,2,2,2
391703,2,2018,4,26.10000038146973,52,13,2,2,2
391705,1,2018,4,0,53,14,2,1,34
391705,2,2018,4,0,53,14,2,1,34
391709,1,2018,4,8,88,15,2,2,26
391709,2,2018,4,39,88,15,2,2,26
391711,1,2018,4,0,46,15,1,1,36
391711,2,2018,4,12.28999996185303,46,15,2,1,36
391714,1,2018,4,0,66,12,1,2,53
391714,2,2018,4,8.989999771118164,66,12,1,2,53
391715,1,2018,4,0,42,16,1,4,36
391715,2,2018,4,0,42,16,1,4,36
391716,1,2018,4,6,88,11,2,2,
391716,2,2018,4,0,88,11,2,2,
391717,1,2018,4,43.98000144958496,60,15,2,1,34
391717,2,2018,4,0,60,15,2,1,34
391719,1,2018,4,0,67,16,1,2,20
391719,2,2018,4,0,67,16,1,2,20
391720,1,2018,4,9.640000343322754,64,15,1,1,49
391720,2,2018,4,4.229999899864197,64,15,1,1,49
391724,1,2018,4,6.46999979019165,36,15,2,1,6
391724,2,2018,4,0,36,15,2,1,6
391726,1,2018,4,3.75,65,15,2,1,27
391726,2,2018,4,42.51000022888184,65,15,2,1,27
391727,1,2018,4,0,52,12,1,2,
391727,2,2018,5,0,52,12,1,2,
391728,1,2018,4,50.79999899864197,31,16,2,2,48
391728,2,2018,4,0,31,16,2,2,48
391730,1,2018,4,0,66,13,2,2,27
391730,2,2018,4,26.68000078201294,66,13,2,2,27
391733,1,2018,4,0,22,11,1,1,42
391733,2,2018,4,0,22,11,1,1,42
391735,1,2018,4,14.46000003814697,31,13,2,4,31
391735,2,2018,4,5.369999885559082,31,13,2,4,31
391741,1,2018,4,0,24,16,1,2,25
391741,2,2018,4,39.37851047515869,24,16,1,2,25
391743,1,2018,4,38.84172964096069,46,15,1,3,48
391743,2,2018,4,3.909300088882446,46,15,1,3,48
391749,1,2018,4,5.010000228881836,58,12,1,4,39
391749,2,2018,4,19.3899998664856,58,12,1,4,39
391750,1,2018,4,5.090000033378601,45,14,2,3,53
391750,2,2018,4,27.32999968528748,45,14,2,3,53
391751,1,2018,4,0,46,13,2,4,2
391751,2,2018,4,0,46,13,2,4,2
391752,1,2018,4,28.65999889373779,45,13,1,1,39
391752,2,2018,4,10.61999988555908,45,13,1,1,39
391753,1,2018,4,0,47,15,1,2,
391753,2,2018,4,0,47,15,1,2,
391759,1,2018,4,1,73,13,1,1,6
391759,2,2018,4,.9900000095367432,73,13,1,1,6
391761,1,2018,4,0,48,11,2,7,28
391761,2,2018,4,0,48,11,2,7,28
391762,1,2018,4,14.02999973297119,64,11,2,2,48
391762,2,2018,4,5.389999866485596,64,11,2,2,48
391769,1,2018,4,13.51999998092651,79,13,2,1,12
391769,2,2018,4,9.550000190734863,79,13,2,1,12
391771,1,2018,4,0,47,12,2,3,48
391771,2,2018,5,23.26999998092651,47,12,2,3,48
391772,1,2018,4,18.28999996185303,61,15,1,2,17
391772,2,2018,4,7.239999890327454,61,15,1,2,17
391773,1,2018,4,.5099999904632568,53,12,2,1,25
391773,2,2018,4,4.960000038146973,53,12,2,1,25
391775,1,2018,4,4.190000057220459,53,15,2,1,48
391775,2,2018,4,25.29999971389771,53,15,2,1,48
391777,1,2018,4,22.48000049591065,29,12,2,4,31
391777,2,2018,4,8.729999542236328,29,12,2,4,31
391780,1,2018,4,1.850000023841858,54,15,2,2,1
391780,2,2018,4,24.7337703704834,54,15,2,2,1
391781,1,2018,4,24.95384883880615,41,12,2,2,
391781,2,2018,4,34.97576904296875,41,12,2,2,
391782,1,2018,4,5.139999866485596,42,14,2,2,
391782,2,2018,4,0,42,14,2,2,
391785,1,2018,4,0,25,16,2,1,36
391785,2,2018,5,0,25,16,2,1,36
391786,1,2018,4,5.199999809265137,56,11,1,2,
391786,2,2018,4,4.870000064373016,56,11,1,2,
391787,1,2018,4,26.5699987411499,40,12,1,3,37
391787,2,2018,4,7.239999771118164,40,12,1,3,37
391789,1,2018,4,22.42000007629395,53,16,1,2,42
391789,2,2018,4,10.32999992370606,53,16,1,2,42
391790,1,2018,4,0,50,13,2,2,6
391790,2,2018,4,0,50,13,2,2,6
391791,1,2018,4,21,27,11,1,3,49
391791,2,2018,4,0,27,11,1,3,49
391795,1,2018,4,0,35,15,2,3,41
391795,2,2018,4,9.652720212936401,35,15,2,3,41
391797,1,2018,4,17.22000050544739,37,13,2,5,37
391797,2,2018,4,11.33999967575073,37,13,2,5,37
391798,1,2018,4,.8500000238418579,66,12,1,1,6
391798,2,2018,4,1.529999971389771,66,12,1,1,6
391800,1,2018,4,0,18,13,2,1,37
391800,2,2018,5,0,18,13,2,1,37
391801,1,2018,4,0,70,11,2,2,28
391801,2,2018,4,15.86000007390976,70,11,2,2,28
391803,1,2018,4,26.95999932289124,60,14,2,3,36
391803,2,2018,4,0,60,14,2,3,36
391804,1,2018,4,13.69000005722046,53,16,2,4,39
391804,2,2018,4,8.299999833106995,53,16,2,4,39
391805,1,2018,4,32.96000051498413,41,16,2,5,17
391805,2,2018,4,53.74999856948853,41,16,2,5,17
391807,1,2018,4,0,43,13,1,5,6
391807,2,2018,4,0,43,13,1,5,6
391808,1,2018,4,17.4500002861023,64,14,1,2,42
391808,2,2018,4,12.91000008583069,64,14,1,2,42
391810,1,2018,4,0,30,15,1,1,41
391810,2,2018,4,0,30,15,1,1,41
391812,1,2018,4,0,56,16,2,2,24
391812,2,2018,4,81.09999847412109,56,16,2,2,24
391814,1,2018,4,12.86999952793121,50,11,1,2,25
391814,2,2018,4,24.67000007629395,50,11,1,2,25
391818,1,2018,4,4.709999978542328,42,12,2,4,39
391818,2,2018,4,0,42,12,2,4,39
391819,1,2018,4,34.14999961853027,75,13,2,1,6
391819,2,2018,4,24.21999979019165,75,13,2,1,6
391821,1,2018,4,5.559999942779541,82,10,2,1,
391821,2,2018,4,0,82,10,2,1,
391823,1,2018,4,6.056299924850464,52,12,2,10,39
391823,2,2018,4,6.839999794960022,52,12,2,10,39
391827,1,2018,4,17.3100004196167,70,16,2,2,17
391827,2,2018,4,13.62000036239624,70,16,2,2,17
391833,1,2018,4,24.26000070571899,46,15,1,4,12
391833,2,2018,5,12.97000026702881,46,15,1,4,12
391834,1,2018,4,10,52,12,1,2,55
391834,2,2018,4,20.60999965667725,52,12,1,2,55
391836,1,2018,4,0,28,13,1,2,6
391836,2,2018,4,0,28,13,1,2,6
391837,1,2018,4,0,37,16,1,1,6
391837,2,2018,5,0,37,16,1,1,6
391838,1,2018,4,0,47,13,1,2,6
391838,2,2018,4,0,47,13,1,2,6
391839,1,2018,4,0,28,12,2,3,37
391839,2,2018,4,.8600000143051148,28,12,2,3,37
391841,1,2018,4,21.52123975753784,39,12,1,3,21
391841,2,2018,4,8.189889907836914,39,12,1,3,21
391843,1,2018,4,0,36,15,2,4,31
391843,2,2018,4,0,36,15,2,4,31
391844,1,2018,5,0,30,16,1,1,17
391844,2,2018,5,0,30,16,1,1,17
391850,1,2018,4,19.44999980926514,47,14,2,1,36
391850,2,2018,4,8.140000104904175,47,14,2,1,36
391851,1,2018,4,0,55,10,1,2,6
391851,2,2018,4,0,55,10,1,2,6
391858,1,2018,5,7.109999895095825,29,15,2,1,12
391858,2,2018,5,7.980000019073486,29,15,2,1,12
391859,1,2018,4,5.949999809265137,61,14,1,2,12
391859,2,2018,4,9.519999980926514,61,14,1,2,12
391862,1,2018,4,38.77000045776367,59,12,2,4,34
391862,2,2018,4,20.56999969482422,59,12,2,4,34
391863,1,2018,4,2.759999990463257,40,13,2,3,
391863,2,2018,5,1.289999961853027,40,13,2,3,
391864,1,2018,4,4.380000114440918,75,12,2,2,18
391864,2,2018,4,5.550000190734863,75,12,2,2,18
391868,1,2018,4,3.319999933242798,65,11,2,3,12
391868,2,2018,4,1.629999995231628,65,11,2,3,12
391870,1,2018,4,0,64,12,1,1,17
391870,2,2018,4,0,64,12,1,1,17
391879,1,2018,4,13.56999957561493,43,12,2,2,13
391879,2,2018,4,11.30999976396561,43,12,2,2,13
391881,1,2018,4,15.6399998664856,36,16,2,2,6
391881,2,2018,4,0,36,16,2,2,6
391885,1,2018,4,10.61999988555908,44,14,1,2,40
391885,2,2018,5,10.40999984741211,44,14,1,2,40
391896,1,2018,4,6.61257004737854,39,12,2,7,39
391896,2,2018,4,18.33282995223999,39,12,2,7,39
391900,1,2018,4,8.590000152587891,50,12,2,1,36
391900,2,2018,4,2.430000066757202,50,12,2,1,36
391903,1,2018,4,65.46999931335449,37,15,2,5,39
391903,2,2018,4,61.01000022888184,37,15,2,5,39
391907,1,2018,5,17.51999998092651,48,14,2,6,48
391907,2,2018,5,0,48,14,2,6,48
391912,1,2018,4,27.71000003814697,26,15,1,4,49
391912,2,2018,4,11.40999954938889,26,15,1,4,49
391915,1,2018,4,0,32,15,1,3,42
391915,2,2018,4,8.857380032539368,32,15,1,3,42
391920,1,2018,4,4.85142993927002,75,14,2,3,24
391920,2,2018,4,30.67206954956055,75,14,2,3,24
391923,1,2018,4,1.179999947547913,56,12,2,2,13
391923,2,2018,4,13.53999996185303,56,12,2,2,13
391926,1,2018,4,0,56,13,2,1,2
391926,2,2018,4,0,56,13,2,1,2
391927,1,2018,4,11.97000026702881,25,13,1,6,29
391927,2,2018,4,0,25,13,1,6,29
391928,1,2018,4,7.839999914169312,41,12,2,4,
391928,2,2018,5,0,41,12,2,4,
391929,1,2018,4,0,88,12,2,3,6
391929,2,2018,4,0,88,12,2,3,6
391930,1,2018,4,15.15000009536743,69,12,2,2,
391930,2,2018,4,20.1300003528595,69,12,2,2,
391931,1,2018,4,1.97000002861023,26,15,2,3,37
391931,2,2018,4,15.6100001335144,26,15,2,3,37
391934,1,2018,4,9.300000190734863,63,12,1,2,25
391934,2,2018,4,3.780000001192093,63,12,1,2,25
391935,1,2018,4,0,35,13,1,1,13
391935,2,2018,4,9.202059984207153,35,13,1,1,13
391937,1,2018,4,40.97000026702881,60,13,2,2,48
391937,2,2018,5,25.62999975681305,60,13,2,2,48
391938,1,2018,4,19.37014985084534,59,14,1,2,2
391938,2,2018,4,6.070000171661377,59,14,1,2,2
391939,1,2018,4,14.21000027656555,54,13,2,4,1
391939,2,2018,4,26.62999963760376,54,13,2,4,1
391940,1,2018,4,15.97000026702881,60,14,1,2,37
391940,2,2018,4,11.21000003814697,60,14,1,2,37
391941,1,2018,4,0,39,15,2,1,32
391941,2,2018,4,0,39,15,2,1,32
391944,1,2018,4,17.96999979019165,61,12,2,2,8
391944,2,2018,4,30.53999900817871,61,12,2,2,8
391945,1,2018,4,0,22,15,1,1,34
391945,2,2018,5,5.599999904632568,22,15,1,1,34
391946,1,2018,4,0,69,12,2,2,26
391946,2,2018,4,.4000000059604645,69,12,2,2,26
391948,1,2018,4,5.559999942779541,29,13,1,2,48
391948,2,2018,4,0,29,13,1,2,48
391950,1,2018,4,27.97999906539917,47,15,2,8,17
391950,2,2018,4,55.70999908447266,47,11,2,8,17
391953,1,2018,4,0,88,11,2,1,1
391953,2,2018,4,0,88,11,2,1,1
391954,1,2018,4,38.18617057800293,55,14,2,1,4
391954,2,2018,5,0,55,14,2,1,4
391955,1,2018,4,58.24915885925293,61,13,1,3,34
391955,2,2018,4,17.98077964782715,61,13,1,3,34
391958,1,2018,4,9.140000343322754,62,15,2,3,47
391958,2,2018,4,5.010000228881836,62,15,2,3,47
391960,1,2018,4,2.049999952316284,68,12,2,2,1
391960,2,2018,4,1.450000047683716,68,12,2,2,1
391965,1,2018,4,67.09000015258789,27,12,2,3,48
391965,2,2018,4,29.09000015258789,27,12,2,3,48
391967,1,2018,4,7.869999885559082,71,12,1,1,4
391967,2,2018,4,0,71,12,1,1,4
391969,1,2018,4,0,27,12,2,8,4
391969,2,2018,4,0,27,12,2,8,4
391970,1,2018,5,28.59276962280273,50,13,1,3,32
391970,2,2018,5,55.05777168273926,50,13,1,3,32
391971,1,2018,4,0,75,12,2,1,6
391971,2,2018,4,8.460000038146973,75,12,2,1,6
391973,1,2018,4,9.720000267028809,77,16,1,2,13
391973,2,2018,4,14.63000011444092,77,16,1,2,13
391977,1,2018,4,0,60,11,1,2,
391977,2,2018,4,10.58999991416931,60,11,1,2,
391981,1,2018,5,6.480000019073486,54,12,2,1,26
391981,2,2018,5,2.359999895095825,54,12,2,1,26
391982,1,2018,4,0,68,12,2,3,
391982,2,2018,4,2.339999914169312,68,12,2,3,
391986,1,2018,4,0,49,12,1,1,55
391986,2,2018,4,0,49,12,1,1,55
391988,1,2018,4,.9100000262260437,33,13,1,4,37
391988,2,2018,4,5.440000057220459,33,13,1,4,37
391990,1,2018,4,0,27,10,2,4,
391990,2,2018,4,3.240000009536743,27,10,2,4,
391992,1,2018,4,55.90999984741211,43,11,2,4,48
391992,2,2018,4,35.79000091552734,43,11,2,4,48
391994,1,2018,4,56.3799991607666,34,15,1,4,36
391994,2,2018,4,49,34,15,1,4,36
392005,1,2018,4,0,42,12,1,3,36
392005,2,2018,4,0,42,12,1,3,36
392006,1,2018,4,3.990000009536743,53,14,1,2,39
392006,2,2018,4,0,53,14,1,2,39
392009,1,2018,4,5.889999866485596,57,12,2,2,48
392009,2,2018,4,4.869999885559082,57,12,2,2,48
392011,1,2018,4,0,62,13,2,2,6
392011,2,2018,4,7.150000095367432,62,13,2,2,6
392018,1,2018,4,9.020000457763672,30,14,2,3,12
392018,2,2018,4,8.979999542236328,30,14,2,3,12
392020,1,2018,4,0,43,13,2,3,47
392020,2,2018,5,0,43,13,2,3,47
392021,1,2018,4,17.8799991607666,43,16,2,6,48
392021,2,2018,4,23.26000022888184,43,16,2,6,48
392022,1,2018,4,17.07979965209961,56,11,2,1,9
392022,2,2018,4,10.97000026702881,56,11,2,1,9
392024,1,2018,4,10.69000005722046,67,12,2,3,
392024,2,2018,4,13.79000043869019,67,12,2,3,
392027,1,2018,4,0,38,16,1,3,1
392027,2,2018,4,30.69449043273926,38,16,1,3,1
392029,1,2018,4,11.91745972633362,47,16,1,2,39
392029,2,2018,4,13.31813979148865,47,16,1,2,39
392030,1,2018,4,11.66034030914307,61,15,1,1,12
392030,2,2018,5,0,61,15,1,1,12
392035,1,2018,4,7.489999890327454,34,13,2,3,6
392035,2,2018,5,0,34,13,2,3,6
392036,1,2018,4,0,47,14,2,1,4
392036,2,2018,5,10.63330984115601,47,14,2,1,4
392037,1,2018,4,0,35,15,2,1,22
392037,2,2018,4,5.621379852294922,28,16,2,1,22
392038,1,2018,4,13.44000005722046,68,16,1,2,31
392038,2,2018,4,20.39000034332275,68,16,1,2,31
392041,1,2018,4,5,80,11,1,1,42
392041,2,2018,4,0,80,11,1,1,42
392045,1,2018,4,2.490000009536743,75,11,2,1,41
392045,2,2018,4,0,75,11,2,1,41
392046,1,2018,4,12.11000037193298,46,13,2,1,47
392046,2,2018,4,0,46,13,2,1,47
392056,1,2018,5,12.58999967575073,53,13,2,1,27
392056,2,2018,5,14.94999980926514,53,13,2,1,27
392058,1,2018,4,0,32,15,1,2,40
392058,2,2018,4,0,32,15,1,2,40
392063,1,2018,4,0,79,13,1,1,12
392063,2,2018,4,3.950000047683716,79,13,1,1,12
392065,1,2018,4,13.77000045776367,69,15,2,2,41
392065,2,2018,4,18.33999919891357,69,15,2,2,41
392066,1,2018,4,15.092360496521,43,11,1,4,36
392066,2,2018,5,21.71680068969727,43,11,1,4,36
392068,1,2018,4,0,61,13,2,3,15
392068,2,2018,4,0,61,13,2,3,15
392069,1,2018,4,24.31999969482422,61,12,2,3,47
392069,2,2018,5,0,61,12,2,3,47
392078,1,2018,4,21.88999938964844,26,16,2,3,36
392078,2,2018,4,0,26,16,2,3,36
392079,1,2018,4,0,88,11,1,1,6
392079,2,2018,5,2.390000104904175,88,11,1,1,6
392080,1,2018,4,10.11999988555908,45,15,2,3,29
392080,2,2018,4,0,45,15,2,3,29
392084,1,2018,4,7.670000076293945,71,13,1,1,48
392084,2,2018,4,0,71,13,1,1,48
392086,1,2018,4,0,26,12,2,3,36
392086,2,2018,4,11,26,12,2,3,36
392087,1,2018,4,7.259999781847,65,14,1,1,6
392087,2,2018,4,1.159999966621399,65,14,1,1,6
392088,1,2018,4,4.272679805755615,64,14,1,1,12
392088,2,2018,4,1.272619962692261,64,14,1,1,12
392092,1,2018,4,47.13875961303711,38,14,2,4,37
392092,2,2018,5,36.25295066833496,38,14,2,4,37
392093,1,2018,4,68.71000194549561,34,14,2,5,36
392093,2,2018,4,61.6299991607666,34,14,2,5,36
392095,1,2018,4,11.41000032424927,74,12,2,1,51
392095,2,2018,4,26.19999980926514,74,12,2,1,51
392099,1,2018,4,4.529999852180481,68,15,2,2,48
392099,2,2018,4,3.980000019073486,68,15,2,2,48
392102,1,2018,4,20.49445056915283,18,11,1,3,51
392102,2,2018,4,11.57487010955811,18,11,1,3,51
392107,1,2018,4,0,79,12,2,1,42
392107,2,2018,4,7.849999785423279,79,12,2,1,42
392109,1,2018,4,0,55,12,2,2,17
392109,2,2018,4,39.28000068664551,55,12,2,2,17
392110,1,2018,4,25,50,14,2,2,6
392110,2,2018,4,51.28602027893066,50,13,2,2,6
392112,1,2018,4,18.09000015258789,39,12,2,4,4
392112,2,2018,4,0,39,12,2,4,4
392115,1,2018,4,46.03999900817871,60,16,2,3,6
392115,2,2018,4,39.98999977111816,60,16,2,3,6
392119,1,2018,4,32.83483982086182,55,15,2,3,6
392119,2,2018,4,6.403939962387085,55,15,2,3,6
392121,1,2018,4,0,73,11,1,1,12
392121,2,2018,4,0,73,11,1,1,12
392127,1,2018,4,37.60999965667725,36,12,2,5,4
392127,2,2018,5,7.659999787807465,36,12,2,5,4
392129,1,2018,4,5.709999918937683,24,15,2,1,51
392129,2,2018,4,6.320000171661377,24,15,2,1,51
392131,1,2018,4,30.84999978542328,57,15,1,2,12
392131,2,2018,5,27.43000030517578,57,15,1,2,12
392134,1,2018,4,0,39,12,2,2,21
392134,2,2018,4,0,39,12,2,2,21
392137,1,2018,4,3.569999933242798,49,16,1,4,24
392137,2,2018,4,5.610000133514404,49,16,1,4,24
392138,1,2018,4,4.070000052452087,59,11,2,3,39
392138,2,2018,4,0,59,11,2,3,39
392139,1,2018,4,0,62,11,1,1,51
392139,2,2018,4,24.1568193435669,62,13,2,1,51
392142,1,2018,4,5.079999923706055,58,13,2,1,47
392142,2,2018,4,3.859999895095825,58,13,2,1,47
392152,1,2018,4,30.02999973297119,58,12,1,3,55
392152,2,2018,4,11.97999995946884,58,12,1,3,55
392157,1,2018,4,0,22,12,1,2,39
392157,2,2018,4,8.289999961853027,22,12,1,2,39
392158,1,2018,5,38.21000099182129,54,12,1,4,36
392158,2,2018,5,26.17999982833862,54,12,1,4,36
392160,1,2018,4,44.42616939544678,24,15,1,4,6
392160,2,2018,4,33.39000034332275,24,15,1,4,6
392161,1,2018,4,21.68999910354614,42,12,2,1,8
392161,2,2018,4,0,42,12,2,1,8
392165,1,2018,4,5.039999961853027,29,16,2,1,6
392165,2,2018,4,7.659999966621399,29,16,2,1,6
392167,1,2018,4,0,49,13,2,2,6
392167,2,2018,5,0,67,13,2,2,6
392169,1,2018,4,76.67999839782715,41,13,2,5,6
392169,2,2018,4,18.30999946594238,41,13,2,5,6
392170,1,2018,4,12.48999977111816,68,15,1,2,12
392170,2,2018,4,25.25,68,15,1,2,12
392172,1,2018,4,0,65,15,1,2,2
392172,2,2018,4,0,65,15,1,2,2
392177,1,2018,4,0,42,15,2,1,48
392177,2,2018,4,7.320000052452087,42,15,2,1,48
392178,1,2018,4,2.359999895095825,67,15,2,2,32
392178,2,2018,4,7.309999823570252,67,15,2,2,32
392181,1,2018,4,38.1853199005127,37,13,2,4,
392181,2,2018,4,52.19478034973145,37,13,2,4,
392183,1,2018,4,11.96000003814697,58,15,1,1,
392183,2,2018,4,0,58,15,1,1,
392184,1,2018,4,0,53,15,2,3,24
392184,2,2018,4,31.85999965667725,53,15,2,3,24
392188,1,2018,4,14.14999961853027,27,12,1,2,10
392188,2,2018,4,4.989999771118164,27,12,1,2,10
392190,1,2018,4,11.37000012397766,88,12,2,1,9
392190,2,2018,4,11.34999990463257,88,12,2,1,9
392192,1,2018,4,0,67,12,2,4,12
392192,2,2018,4,0,67,12,2,4,12
392196,1,2018,4,15.46000027656555,71,15,1,2,34
392196,2,2018,4,25.64000034332275,71,15,1,2,34
392197,1,2018,4,0,79,14,1,2,37
392197,2,2018,4,0,79,14,1,2,37
392199,1,2018,4,4.489999771118164,20,15,1,2,12
392199,2,2018,4,0,20,15,1,2,12
392201,1,2018,4,16.39000010490418,76,15,1,2,6
392201,2,2018,4,17.96999979019165,76,15,1,2,6
392202,1,2018,4,9.710000038146973,21,16,2,2,22
392202,2,2018,4,14.8899998664856,21,16,2,2,22
392204,1,2018,4,29.28983974456787,65,12,2,2,36
392204,2,2018,4,15.95642971992493,65,12,2,2,36
392206,1,2018,4,11.97999978065491,56,16,2,4,36
392206,2,2018,4,0,56,16,2,4,36
392209,1,2018,4,18.65000057220459,19,13,2,2,6
392209,2,2018,4,0,19,13,2,2,6
392210,1,2018,4,11.8800003528595,64,0,2,2,36
392210,2,2018,4,9.039999961853027,64,0,2,2,36
392211,1,2018,4,23.69863986968994,75,14,1,2,18
392211,2,2018,5,0,75,14,1,2,18
392213,1,2018,4,6.659999847412109,24,13,1,2,51
392213,2,2018,4,18.45000076293945,56,11,1,2,51
392215,1,2018,4,40.30999946594238,49,13,1,3,49
392215,2,2018,4,0,49,13,1,3,49
392219,1,2018,4,14.7000002861023,49,13,1,4,9
392219,2,2018,4,22.13000011444092,49,13,1,4,9
392221,1,2018,4,5,88,12,2,1,12
392221,2,2018,4,0,88,12,2,1,12
392225,1,2018,4,1.289999961853027,46,14,1,4,
392225,2,2018,4,10.89000010490418,46,14,1,4,
392228,1,2018,4,7.994439959526062,56,13,2,2,6
392228,2,2018,4,14.65000009536743,56,13,2,2,6
392230,1,2018,4,6.569999814033508,61,13,1,2,47
392230,2,2018,4,0,61,13,1,2,47
392231,1,2018,4,23.10000002384186,62,15,1,2,22
392231,2,2018,4,0,62,15,1,2,22
392234,1,2018,5,0,52,13,1,1,4
392234,2,2018,5,17.5,52,13,1,1,4
392235,1,2018,4,24.27634048461914,58,15,1,1,42
392235,2,2018,4,9.224979877471924,58,15,1,1,42
392237,1,2018,4,26.73999977111816,80,16,1,2,53
392237,2,2018,4,30.36999988555908,80,16,1,2,53
392239,1,2018,4,25.64000034332275,64,15,1,2,1
392239,2,2018,4,3.099999904632568,64,15,1,2,1
392240,1,2018,4,13.37000036239624,63,15,1,2,49
392240,2,2018,4,27.35999917984009,63,15,1,2,49
392250,1,2018,4,0,21,11,1,2,49
392250,2,2018,4,0,21,11,1,2,49
392251,1,2018,4,1.990000009536743,60,13,1,1,6
392251,2,2018,4,2.289999961853027,60,13,1,1,6
392256,1,2018,4,50.81723976135254,56,14,2,2,
392256,2,2018,4,4.53000020980835,56,14,2,2,
392257,1,2018,4,0,21,13,1,1,49
392257,2,2018,4,0,21,13,1,1,49
392258,1,2018,4,0,25,13,2,5,51
392258,2,2018,4,15.47000026702881,25,13,2,5,51
392259,1,2018,4,2.990000009536743,52,15,1,5,34
392259,2,2018,4,25.54999923706055,52,15,1,5,34
392260,1,2018,4,4.989999771118164,67,12,2,3,27
392260,2,2018,4,2,67,12,2,3,27
392261,1,2018,4,1.239999979734421,68,15,2,2,47
392261,2,2018,4,0,68,15,2,2,47
392262,1,2018,4,19.59000015258789,28,13,1,2,49
392262,2,2018,4,6.659999847412109,28,13,2,2,49
392265,1,2018,4,0,59,12,1,3,12
392265,2,2018,4,4.449999809265137,59,12,1,3,12
392266,1,2018,4,0,18,13,2,1,9
392266,2,2018,4,0,18,13,2,1,9
392267,1,2018,4,6.409999847412109,31,13,1,1,2
392267,2,2018,4,6,31,13,1,1,2
392268,1,2018,4,0,58,13,1,2,36
392268,2,2018,4,0,58,13,1,2,36
392270,1,2018,4,0,69,16,2,1,1
392270,2,2018,4,13.23000001907349,69,16,2,1,1
392275,1,2018,4,10.22282028198242,32,14,2,2,29
392275,2,2018,4,0,32,14,2,2,29
392276,1,2018,4,15.74000000953674,24,15,2,2,6
392276,2,2018,4,16.36000037193298,24,15,2,2,6
392277,1,2018,4,0,55,13,1,1,36
392277,2,2018,4,0,55,13,1,1,36
392279,1,2018,4,0,23,12,2,1,1
392279,2,2018,5,0,23,12,2,1,1
393356,1,2018,5,0,59,14,1,2,39
393356,2,2018,5,18.98938035964966,59,14,1,2,39
393358,1,2018,5,33,48,15,1,1,6
393358,2,2018,5,33,48,15,1,1,6
